Sentence 1	Sentence 2
No but I know a guy.	No, but I know a guy.
Your boss likes you maybe a little too much excise caution !	Your boss likes you, maybe a little too much, exercise caution!
Its all about FEARFACTOR baby lol.	It is all about Fear Factor baby!
email me, maybe we can be friends!	email me, maybe we can be friends!
Wat did the beaver say 2 the log.	What did the beaver say to the log?
I thought it was him, too-but I can't say for sure!	I also thought that it was him, but I can not say for certain.
For every ones hand to be up you would have to of had a green dot.	For everyone's hand to be raised, you would have to have had a green dot.
Not me, I used to be in orchestra though.	Not me, however I used to be in an orchestra.
i wipe them on the floor or bed.	I wipe them on the floor or the bed.
put her in a circular room and tell her to sit in the corner.	You can put her in a circular room and tell her to sit in the corner.
Also work on your self image-it sound like that isnt very good right now.	Your self image does not sound very good at all. You should work on it.
he wanted to eat the mouse	He just wanted to eat the mouse.
NO I find this man to be disgusting.	I find this man to be disgusting.
i do...im not conceited but i no im pretty.	I am not conceited, but, I am pretty.
of course you should keep the baby its your fault you wanted to play but now you gotta pay.	of course you should keep the baby it is your fault you wanted to play but now you gotta pay.
and if floyd could do it im sure the beatles could yoko or no yoko.	If Floyd could do it I am sure the Beatles could yoko or no yoko.
Sleepy Grumpy Doc Sneezy Happy Dopey Bashful!	Sleepy, Grumpy, Doc, Sneezy, Happy, Dopey, and Bashful are the seven dwarves!
Tell them the phone bill and rent are due!	Tell them the phone bill and rent are due!
crap they have turned into long jokes  What has seven arms and sucks???	Shoot, they have turned into long jokes What has seven arms and sucks?
One muffin looks to the other and says...Gee, its gettin kinda hot in here!	"One muffin looks to the one sitting next to him and says, ""Gee, it is becoming very hot in here!"""
I would not kick either of them outta bed.	I would not ask either of them to leave my bed.
He better not let her go.	He had best not let her go.
wtf ur phto looks meesed up don't dress that way ppl migh think ur gay(no ofence)	I mean no offence but your photographed looks messed up, and if you dress that way people may think you are a homosexual.
I have the newest one and i get movies, music,pictures,and documents.	I have the newest one and I am able to get movies, music, pictures, and documents.
juss buy the god darn soundtrack!!!!!!!!!	Just go out and buy the soundtrack!
Plus, she needs to get a damn job!	And she needs to seek real employment!
So if theres anyone out there that completely inderstood the movie, can u pleeease fill me in on it???	Can someone who really understood that movie let me know what it was about?
Everything She Does Is Magic - The Police	Everything She Does Is Magic, by The Police.
Pilot Inspektor, Rainbow, those are celeb kids names there some other ones but i forgot them!	Pilot, Inspector, and Rainbow are celebrity children's names.  There are some other ones, but I cannot remember them.
What did we ever do to these guys that made them so violent?	What did we do to these guys to turn them so violent.
Even The Cure has love songs and most of their stuff is pretty dark.	The Cure has love songs and most of their music is pretty dark.
1) My fav genre of music is R&B.	I like Rhythm and Blue music.
it makes me so happy :)(i love jim carrey) :)	If makes me quite happy because I like Jim Carrey.
He dosn't need to change one thing!	He does not require a single change.
Yo mama's so stupid, her shoes say TGIF- toes go in front.	"Your mother is so slow here shoes are labeld TGIF, which stands for ""toes go in front."""
I wish I could meet my fave bands.I love rap music.GO RELIENT K!	I desire to meet my favorite bands and I am very fond of rap music, especially Reliant K.
or the lame toronto zoo answer: Woodchucks can't chuck wood.	"Another option is the Toronto Zoo answer of ""Woodchucks can't chuck wood,"" which is not a high quality answer."
on the way to the end, the chicken goes, weeeee!	"The chicken expresses the sound ""weeee"" while approaching the end."
i so far haven't lost an item yet.	I have not lost an item so far.
I liked Rudy when she was little and Theo when he was in high school!	I liked Rudy when she was a little girl and Theo when he was a high school student!
it might be an interesting show, but never got into it at all.	I am sure it is an interestingshow, but I just never liked it much.
No one will forget TLC..they made the anthem for girls I don't Want no Scrub ...LOL!	"I will always remember TLC because they made the anthem for girls, ""I don't want no Scrub""!"
AND I LIKE JOAN BECAUSE SHE IS THE MOST LIKE ME.	I like Joan because she is the most like me.
He just gave us a song to keep dreaming with and alot of us do.	He gave us a song to keep dreaming with and a lot of us do.
It depends on how much or what kind of gum u chew.	It depends on how much gum you chew and the brand.
showgirls,yes im ripping off that line, but true is true	I know I am quoting Showgirls but it is apt here.
I don't think she ever had it to begin with :).	I do not believe that she was ever that way.
You really don't want to meet women in the bars anyways...  Have fun this weekend!!!!!!!!	You do not truly wish to meet women in bars, and I hope you have fun this weekend.
your not you just lack self-confidence	You are not that way, you simply lack self-confidence.
try to download 360 share on your comuter	Try to download the app 360 share onto your computer.
LOL it depends who this elder is and why they're beating me with the cane.	It depends on who the older person is and why they are beating me with a cane.
The Chinese get the Rizza, the Jizza, and the Ghost Face Killer!!	In China, they have The Rizza, The Jizza, and the Ghost Face Killer.
other than that, i can't think of anybody else.	Other than that, I cannot think of anyone else.
Are you talking MPH are RPM????	Are you talking about MPH or RPM?
Yo mama's so stupid, she got stabbed in a shoot-out.	Your mother is so stupid, she was stabbed in a shoot-out.
Texas Chainsaw Massacre the new version	Texas Chainsaw Massacre has a new version.
But if you have cash, buy a Taylor or Martin...	But, if you have cash, buy a Taylor or Martin.
Forget it, you wouldn't understand, well at least I still have my Peggy Sue... Peggy Sue?	Forget it, you wouldn't understand, well at least I still have my Peggy Sue, Peggy Sue?
i do it is an awsome show.	I do, it is an awesome show.
How come no one mentioned EVIL DEAD!!	How come no one mentioned evil Dead!
Jesus Christ looks like me !	Jesus Christ looks like me!
Maybe you mean people in uniform?	Perhaps you are referring to people in uniform?
therefore it must be the chicken!	Therefore, it must be the chicken.
i would pretend to fight them then fall and play dead.	My conflict resolution style is based in passivity.
easy- shakespeare in love  and romeo and juliet  awsome romantics.	It is simple; excellent romantic films include Shakespeare In Love and Romeo & Juliet.
but paris hilton isn't far behind.	Paris Hilton is not far behind.
But has a lil slang 2 his walk.	He has a little swat to his walk.
well, so much for guessin' yours!!	Well, so much for guessing yours.
Your Mama's so ugly.........the cops gave her a ticket for indecent exposure.	Your mother is so ugly, the cops gave her a ticket for indecent exposure.
u must be too young,otherwise u would definitely know.	You must be too young, otherwise, you would certainly know.
it looks interesting to me, and whats it about?	It looks interesting to me, but what is it about?
i dont noe...and really dont care	I do not know or care.
they arent bimboes, jessicas a declared genius.	They are not floozies because Jessica is a declared genius.
:)  They always had pizza around, too!	They constantly had pizza around, too!
All my votes are going to Taylor Hicks though...	All of my votes are going to Taylor Hicks, though.
WHAT WERE YOU AND DAD DOING?	What were you and dad doing there?
Hi, I think u meant psychic...	I think you meant psychic.
I love SMALLVILLE so of course I wanna see who else loves SMALLVILLE!	I love Smallville, so of course I want to watch it.
some songs are 1,2, step by ciara.	One of the songs on the playlist is 1,2, step by Ciara.
2 POINTS SCORED ON THAT ONE	Two points were scored on that shot.
her iq is like 145, and paris isnt dumb!	Paris is not simple-minded, her Intelligent Quotient is around 145.
when you don't talk or go out with each other or maybe the relaship never started	Maybe the relationship never started because you did not talk or go out with each other.
You won't go wrong, if you watch this one!!!!!!	You will not go wrong if you watch this one.
i know who bam is though.	I know who Bam is.
The sound of the 2 together, wow I do love the sound lol =)	I love the sound of the two together.
YA KNOW THE DRUMMER FROM BLINK 182	Do you know the drummer from Blink 182?
I think its like, forever or something like that.	I think it is forever or something like that.
call information they will give it to you in a snap!	Call information and they will give it to you in a second.
just bcoz im a girl... i prefer ADAM SANDLER and ROB THOMAS!	I prefer Adam Sandler and Rob Thomas due to my femininity.
I can't sleep....I need to know.	I can not sleep and I must know.
I guess that means Simon likes blondes!	I suppose the inference is Simon's preference for blondes.
i mean who will fear beautiful women?	My intention is to question who will be afraid of beautiful women?
For me its definately Jessica Alba and Angelina Jolie....	For me it's definitely Jessica Alba and Angelina Jolie.
I loved all the characters and Bill Cosby was SO funny without being crude!	I loved all the charachters and Bill Cosby was so funny without being crude.
i don't know who ville is.	I do not know who Ville is.
I dun think he loves her	I do not think he loves her.
neither...not a big fan of either	I am not a fan of either.
celebrities are why there are so many anorexic girls now.	Celebrities are why there are so many anorexic girls.
how would you feel if someone threw you a funeral party at the age of 60 or 70?	How would you feel if someone held a funeral party for you when you are sixty or seventy years old?
I am listning to it right now!	I am currently listening to it.
Angelina Jolie much more sexy !!!!!!!!!!	Angelina Jolie is more sexually attractive.
why don't you urge the tv management?	Why do you not urge the television management?
yo mamas so stupid she went to disney, saw the sign disney left then turned around and went home	"Your mother is so unintelligent that she went to Disneyland, saw a sign saying, ""Disneyland Left,"" then turned around and went home."
WHAT WERE YOU AND DAD DOING?	What were you and Dad doing?
i totally love them they are so hor who else out there are dawgs that love BLINK 182 ????????????????????????	"I really enjoy them because they are so attractive. Are there other ""dawgs"" out there who love Blink-182?"
I just saw it last week.	I just saw it last week.
It's so funny, that's why i love it.	It is so funny; that is why I love it.
who knows... i guess it was just their time.	No one knows. Perhaps it was simply their time.
if that's the case you can wait a little longer can't you.	If that's the case, can't you wait a bit longer?
in an interview , boss; what is is ur wife name ?	The boss asked his wife's name during the interview.
i don't wanna brag or nothing, but i fu**ing rock!	I don't want to seem boastful, but I'm pretty awesome!
I THOUGTH IT WAS MISSOURI (ST. LOUIS)	Isn't it in Missouri?
I pick angelina jolie on this one~ even though it is awful that she stole brad from jennifer!	I think it awful that she stole Brad fron Jennifer, but I pick Angelina.
I also though Naomi Watts dress was really odd and looked a little too big for her also.	I thought Naomi Watts had an odd dress that looked a little too big.
rap, rock gives me such a headake	Rap and rock music makes my head ache.
I'd love to see either of them win!	I would love to see either of them win.
me and my dad together have bought about 1000 items.	Together, my father and I have purchased about a thousand items.
Tom Welling... looks a lot like the vocalist of The All-AMerican Rejects...^_^	Tom Welling looks a lot like the vocalist of the All-American Rejects.
:)) I don`t think so...I don`t hate him	I do not think that I hate him.
And i dont even need to be Gay!!!	I do not even need to be gay.
what kind of person  throw a funeral party?	What kind of person throws a funeral party?
thank you for letting me vent about this crappy crappy crappy band !	Thank you for allowing me to complain about this absolutely terrible band.
I Definitely would choose My Chemical Romance hands down!	I would definitely choose My Chemical Romance, for certain.
I don't trust anyone who can't find at least one Sublime song they like.	I do not trust anyone who cannot find at least one Sublime song to like.
tell him that you think you might be pregnant.	Tell him that you believe you may be pregnant.
duran duran, madonna one woman band!, alabama, exile and how could i forget... Air Supply!!	Duran Duran, Madonna (one-woman band!), Alabama, Exile, and I cannot forget Air Supply.
I don't believe your mama is stupid at all!	"I do not believe ""yo mama"" is stupid at all."
your ganna have to take guitar classes	You will need to take guitar classes.
and i won't let you get to me either!	I will not let you get to me, either.
and the blonde in the boat says, this is, like, a sea of wheat, duh.	"The blonde who was in the boat stated that it was ""like a sea of wheat""."
OK dear dont let it get to you	Do not let it get to you.
He's a businessman...he spends money on whatever he wants.	He is abusinessman and he decides to spend his money on whatever he wants.
Hoopz does not want Flav at all.	Hoopz was not interested in Flav whatsoever.
STOP BEING POSERS AND GET A LIFE	Stop attempting to be someone you are not and go out and live.
they both su*k. Paris is a dumbass no talent sl*t and jessica is jsut brain dead	Both actressses are horrible, Paris is not very smart, is promiscuous and does not have any talent while Jessica is just plain idiotic.
the last song of madonna's which i liked was american pie......sorry-think her time's almost up.	The last song of Madonna's that I liked was American Pie.  I think her time is almost up.
I don't believe Britney Spears is dumb although some of the things she may do are dumb	I do not believe Britney Spears is obtuse, even though some of the things she does are obtuse.
It is one of the best songs out there!	It is one of the best songs out there.
DEPENDING OMN THE GUM U CHEW	Depending on the gum you chew.
I like So Sick by Ne-Yo.	"I like ""So Sick"" by Ne-Yo."
But he has to be a gentelmen cuz he has 2 have a good job dat pays good money.	He has to be a gentleman because he has to have a good job that pays good money.
She is the greatest talk show host EVER!!!	She is the greatest talk show host I have ever watched.
KEVIN n nfnhfnigbubjbni.....I dunt really watch American Idol..........	Kevin, I do not really watch American Idol.
BEYONCE CAUSE SHE'S YOUNGER AND CAN DANCE BETTER	Beyonce is younger and she can dance better.
Escpecially when the chicken chases the guy in the end!	Especially when the chicken chases the guy in the end.
I dont even consider that a song.	I do not even consider that one a song.
oh ya and hes very hot.	Oh yeas and he is very captivating.
Aerosmith,Def Leopard and AC/DC and sorry I have 4; Boston too!	I have four favorite bands.  Aerosmith, Def Leopard, AC/DC, and Boston.
A little too excited if you ask me.	I think he's a bit too excited.
i have Liked Jennifer love Hewitt... she is so awesome and her bday is a day after mine!!	I think Jennifer Love Hewitt is great. Also, her birthday is only a day after mine!
why do they try to sound british ?	What is the appeal of sounding British?
Not everyone hates him but that is why some hate him....	That's why some people dislike him.
i don't think there is any chord like that.	I do not think there is a chord like that.
put icyhot or bengay i in his underware or on his deoderant	"Put ""IcyHot"" or ""Bengay"" in his underwear, or on his deodorant."
Yo mama so stupid she thought she needed a token to get on Soul Train.	"You mother is so stupid, she thought she needed a token to get on the show ""Soul Train."""
50 Cents movie Get rich or die tryin, or Eminem's 8 Mile?	"Do you prefer 50 Cents' film ""Get Rich or Die Tryin',"" or Eminem's ""8 Mile?"""
Pocket Taser Stun Gun, a great gift for the wife.	A desirable gift for one's wife might be a pocket taser stun gun.
But It Would Be Cool If They Did A SPECIAL ReUnion Episode Or Somethin( I LOVE That Show)	It would be enjoyable if they did a special reunion episode or something similar, as a I truly enjoy that show.
what are you doin back there?...lets go!!	What are you doing in that area? We ought to leave.
Zack Efron, he is the HOTTEST GUY ALIVE	Zack Efron is the mostr attractive man alive today.
And that damned burger King is creepy as hell.	That Burger King is completely unsavory.
Not me but i know alot of people that do	While I do not, many people do.
And you can pots your info for free!	You can post your information for free.
i cant wait to see the new movie!	I am so excited about the new movie.
if you don't like them don't answer, please	If you do not like them, please do not answer.
Well, I rather like Lucius Malfoy.	I am fond of Lucius Malfoy.
Tonto looks at Lone Ranger and says Doctor say you gonna die!	"Tonto looked at The Lone Ranger and stated ""Doctor say you gonna die""."
$10 per ticket to go see movies multiple times a week.	It costs ten dollars per ticket to go to the movies and that is done multiple times per week.
idk but i have another one: yo mama so fat she had to get baptized at seaworld.	Your mother is so overweight that her baptism had to take place at SeaWorld.
Rachel Fuller- Into My Heart maybe?	Rachel, was it Into My Heart?
then i changed to Nsnyc now i'm onto stephen speaks	Then I changed to Nsnyc now I'm onto Stephen Speaks.
LOL they are obviously stupid, not just confused!	They are obviously stupid, not just confused!
Moriaty etc, but who did the Peruvian play?	Moriaty etc, but who did the Peruvian play?
well its not really a book i guess but its kinda a long comic.	well it is not really a book I guess but it is kind of a long comic.
i'll be different and say vagina	I'll be different and say vagina.
I just need the name of the movie... Thx	What is the name of the movie?
HELL TO THE NO..THEY ARE ONE OF THE BEST BANDS OUT THERE.	No, they're one of the best bands out there!
We call it a Moo Moo, she calls it lingere.	We call it a muu muu, but she calls it lingerie.
!”   how do you know if a blonde has used the computer?	How can you tell if a blonde has used the computer?
I wouldn't believe that anyone could care!	I was surprised to find that anyone else could care about it.
and yes sometimes i dont come home until late.	Sometimes I come home relatively late.
Boulevard of Broken Dreams, and there new song Wake me UP When September Ends	"I like Green Day's ""Boulevard of Broken Dreams"" and ""Wake me up when September Ends"""
she used to sing with mpeople	She used to sing with the group MPeople
rock , we heard more great rock stars ,while not very much great rap singer.	Rock we heard a lot of great rock stars, but not very many great rap singers.
my little brother would ask something like that.	My little brother would ask a question like that.
Jason Momoa from Baywatch Hawaii, and North Shore!	"Jason Momoa from ""Baywatch"", ""Hawaii"", and ""North Shore""."
!I loved all of the CB movies and specials.	I loved all of the CB movies and specials.
yes there is a reset button	Yes, there is a reset button.
they make u think of who your with, and love them more than u did already	They make you think about the person you are with, and make you love them more than you already did.
I would prefer a bad boy(thug) with a gentlemen side.	I would prefer a bad boy with a gentleman side.
california girls by david lee froamerly with van halen	California Girls By David Lee Roth, formerly with Van Halen
One of the best & original movies that I have ever seen.	It is one of the best original movies that I have ever seen.
And with a great deal of therapy, may even walk again..   Man driving down road.	With a great deal of therapy, he/she may even walk again.
oh, greenday what happened to you?	Oh, Greenday what happened to you?
Plus I read this article about her being one of the highest paid actress out there.	Also, I read an article claiming she was one of the highest-paid actresses.
I dono I think that is the DUMBEST show EVER!!!!!!	I don't think it's a very intelligent show.
Yo mama's so stupid, she thought the internet was something you catch fish with.	"Your mama's so stupid, she thought the ""internet"" was used for catching fish!"
The man is like a fine wine, gets better with age :-)	He's like a fine wine - he improves with age!
And me being a long time Def Leppard fan...I'de have to pick any and all from them...LOL	Well, as a longtime Def Leppard fan, I would choose any or all of them!
I must have seen it in 1986 or something a barely remember all the details...CAN SOMEBODY HELP?	I must have seen it in 1986 or something I barely remember all the details. Can somebody help?
I believe that would be M.C.	I believe that would be M.C.
perfect answer dnt u think so?	perfect answer, don't you think so?
Good question... Simon kinda stumped me with that one too.	Good question, Simon kinda stumped me with that one too.
I haven` t missed a single episode!	I have seen every episode.
Do I gotta spell it out for you?	Must I provide greater detail?
You hit it on the money!	You are accurate.
Reel big fish, Chronic future are a couple...their awsome, plus the classics like ac/dc...etc	Two that are very good are Big Fish and Chronic Future, and then there are the classics such as AC/DC.
talk to people who work for disney.	You should talk to Disney employees.
I am not really liking Billie that much.	I am not really too fond of Billie.
Yo mama so stupid she took a spoon to the superbowl.	Your mother is so stupid, she took a spoon to the Super Bowl.
Yo mama so stupid that she sold the car for gas money.	Your mother is so stupid, that she sold the car for gas money.
there aren't any words that rhyme with orange.	There are not any words that rhyme with orange.
it is an awesome band with awesome vocals and lyrics!	It is a good band with strong vocals and lyrics.
yes.. try aries.. that is the one i was using	I recommend trying Aries, which is the one I was using.
if you will put where you live i can give you a better one.	If you supply your home address I can you a better one.
I really liked that movie and wasn't Brad Pitt hot in that movie.	I enjoyed that motion picture and liked looking at Brad Pitt in it.
but i dont watch him that much!	I cannot say I watch him frequently.
hey is there anyone famous on here?	Are there any famous people on here?
go to limewire.com and down load it	Go to the website limewire.com and download it.
Captain Picard, I like bald men and his accent.	Captain Picard, because I appreciate bald men and his accent.
this does happen, like in batman, when he was recoving and that blond guy took over for a bit.	"This does happen, as in ""Batman,"" when he was recovering and the blond man took over for a time."
), but has the heart of a gentlemen.	He has the heart of a gentleman.
the brunette team leader says to the blonde team leader, what are you guys doing?	"The brunette team leader asks the blonde team leader, ""What are you guys doing?"""
Alternatively, you could cheat- that's the second easiest way to win.	Alternatively, the second easiest way to win is by cheating.
Taylor Hicks...And why?.....cause he`s infectious with great talant ...TAYLOR HICKS ALL THE WAY!!!!	Taylor Hicks is infectious with great talent.  He is my favorite.
Can anyone help me with this?	Would someone be able to assist me?
i love it becauase i love the show and.....*goes on 4 so long she dies*	I love it because I love the show.
Reminds me of an old Beatles song	It reminds me of an old Beatles song.
Purple and Music I think are 2!	Purple and music, I believe are two.
he's crawling around with no feets!!!	He is crawling around without feet.
and the movie is double teamed.	"The movie is, ""Double Teamed""."
i am with a gentleman, but he doesn't take crap from anyone.	I am with a gentleman and he does not take anything from anyone.
and why aint he in jail	Why is he not incarcerated?
grrrrr  lol yes, he stood on a block of ice!	Yes, he stood on a block of ice.
the joker first appeared in comics in 1940 in batman #1	"The Joker first appeared in the comic, ""Batman #1,"" in 1940."
btw... i do believe it's sung in french.	By the way, I do believe it is sung in French.
Can't wait to ask my husband!!	I cannot wait to ask my husband!
the other thing you look for is (does he have very good feed back).	The other thing you for is does he give good feedback.
RAP..4everrr..  .. also i like metal, & rap/rock.. like Linkin park.. but plain rock SUCKS..	Rap forever, I also like metal, rap rock, such as Linkin Park. Plain rock is not my thing.
Oh, I don't know, says the guy.	Oh, I don't know, said the man.
you have to really listen to the song.	You have to listen to the song carefully.
a girl owns a chicken and goes to the rollercoaster with it.	A girls owns a chicken and goes on the roller coaster with it.
i don't no what r u talking about.	I'm sorry, I do not know what you are referring to.
and she's not a very good singer, either!	She is not the best singer.
Maya, hands down--she's sarcastic and down to earth.	I enjoy Maya because she is sarcastic and down to earth.
I just told ya what it was.	I just told you the answer.
There is one ZZ in ZZ Top.	There is one ZZ in ZZ Top.
Any movie Chuck Norris is in is a horror movie!	Any movie Chuck Norris is in is a horror movie!
i hope not cuz that looking freakin scary as sh*t	I hope not, because that is looking scary as ever
why post an old joke like that?	Why post an old joke like that?
they didnt do anything with it though, maybe its a future storyline.	They did not do anything with it though, maybe it is a future storyline?
INDEPEDENCE DAY... a little more sci fi but can be considered a disaster movie?	Independence Day is somewhat more science fiction but can also be considered a disaster film.
and no one ever had to worry about the god damn chicken ever again!	No one had to worry about the chicken any longer.
), gave him a cane with a bicycle horn attached to it... he thought it was hysterical.	I gave him a cane with a bicycle horn attached to it and he thought it was uproariously funny.
I think more people listen to rap nowadays.	I think more people listen to rap these days.
a little lovin', a box-o-wine, and that man-o-mine!	I am looking forward to a little love, some wine and spending time with my man.
I had that dream when I was like ten and I still remember it.	I can still recall a dream than I experienced when I was about ten years old.
you fool you already have a Star Wars name!	Didn't you realize that you already have a Star Wars name?
SHE'S PRETTY AND HAS GOOD MUSIC, IM A MUSIC FREAK I HAVE ALL HER AND DESTINY'S CHILD CD'S!	She is attractive and is a talented musician; I am a music fan and have all of her albums as well as those by Destiny's Child.
Cry, Cry Baby By Janis Joplin	"I enjoy Janis Joplin's rendition of ""Cry, Cry Baby."""
ok so is tht going to happen after 4000 years?	Is that going to happen after four thousand years?
I AM LOOKING FOR FEMALE IMPERSONATORER CLOTHES TO BUY  AND TOO LOOK AND OR VEIW	I am looking for female impersonator clothing for viewing and purchasing.
Hey check out this website they list alot of TV sitcoms on DVD	Check out this website, they list a lot of TV sitcoms on DVD.
Yo mama's so stupid, she put a phone up her ass and thought she was making a booty call.	Your mother is so stupid, she put her phone up her butt and thought she was making a promiscuous phone call.
I like maybe 2 songs but the rest sounds like poo.	I like two songs, but the rest is garbage.
But he is just too cute, plus he's old, i've just always liked old bald men.	I am fond of older men who do not have hair and he is cute.
It wasn't the most hilarious, but it was just great!	It wasn't the funniest, but it was a great moment.
How many girls played drums then?	How many women played the drums?
Chris is going all the way!!	Chris is going to be the winner.
and I like his music too.	I am fond of his music.
tell him u think ur pregnet but the kid is not his lol	tell him you think you are pregnant but the kid is not his.
national lampoons christmas vacation so funny.	National Lampoons Christmas Vacation is so funny.
Just like in the new HBO show Big Love	Just like in the new HBO show Big Love.
Flav is a LOT older than her.	Flav is a lot older than her.
yes i was good but now am evil	Yes I was good but now I am evil.
Have you ever seen Father of the Bride with Steve Martin in it???	Have you ever seen Father of the Bride with Steve Martin in it?
it was sung by a girl i need you more and more or something like that	It was sung by a girl I need you more and more or something like that.
wut r some good songs.no white songs like metallica.	What are some good songs, no white songs like Metallica.
it had to be the chickin.	It must have been the chicken.
I turned my ears away !	I stopped listening.
Beasty boys..haha.. seriously..umm..bone thugs and harmony	Beastie Boys. I am merely kidding. Bone Thugs-n-Harmony.
It's not that they are embarrassing as much as they suck and oh do they suck.	It is not that they are embarrassing as much as that they are very bad.
if Geeta is Ram then who is RAM?	If Geeta is Ram, then who is Ram?
ghost rider....he's from hell....i think he has a bit of evil in him	The ghost rider has a bit of evil in him as he is from hell.
and the blonde on the highway says,  it's blondes like you that make blondes like me  look so stupid.	The blonde insulted the other blond by mentioning how stupid she was on the highway.
you have 1 and 1/2 bricks  1.5 * 1.5 = 2.25	You have two one-and-a half bricks. Thus, one-and-a half times one-and-a half is two and a quarter.
i swore i seen that crazy guy who tried to frame tony last night on NCIS.	I think the crazy guy that tried to frame Tony made an appearance on last night's episode of NCIS.
How do you get a Catholic girl pregnant ?	How does a Catholic girl become pregnant.
How many songs, artists, and albums?	How many songs, artists, and albums?
I can pick up things with my toes...it really grosses out my husband	I can pick up things with my toes, it really grosses out my husband.
Shes definetly not the same anymore.	She is definitely not the same anymore.
so i guess yours is not the only one.	So I guess yours is not the only one.
I'm just askin because people act like they don't even care about them anymore.	I'm just asking because people act like they don't care about them anymore.
the year 1961 looks the same if you flip it upside down.	The year 1961, looks the same if you flip it upside down.
i want to know what people think because i sure feel that way :(	I want to know what people think because I sure feel that way.
U decide, but i would say Yes	You decide but I would say yes.
what kind of question is that!	What kind of question is that?
Can't you just see him in that awful green-striped rugby shirt?	Can you see him in that awful green-striped rugby shirt?
a few weeks later they get a postcard from him.	A few weeks later they got a postcard from him.
no, but my wife loves it.	I do not, but my wife loves it.
(if its an old car then roll down the window) if not unlock the door	If it is an old car then you should roll the window down; otherwise, unlock the door.
7th heaven has younger kids and problems and stuff like that.	Seventh Heaven has young children and other problems similar to that.
She has become pretty pathetic and she's just....there.	She has become pathetic, and she is there.
I still drum on my steering wheel and whatever else I can find!	I tap on my steering wheel and whatever else I can find!
no but peter gabriel was in genesis.	No, but Peter Gabriel was in Genesis.
hey hey hey hit me up!	Please get in touch when you can.
It just happens naturally, hey that has happened to me before...	It just happens naturally, it has happened to me before.
2 muffins are baking in an oven.	There are muffins baking in an oven.
Eeew, it has drool all over it!	That is gross, it has drool all over it!
Nice gnawing u  How do u stop burglers breakin in s ur house.	How do you stop burglars from breaking in your house?
how many hits has she had.	How many hits has she had?
id have to say... WIll farrell.	I would have to say WIll Farrell.
I think he's sexy as hell!!!	I think that he is extremely inviting.
Ahh I love the hair metal... Motley Crue, Poison, Cinderella, Faster Pussycat, Slaughter, etc.	I love the Hair Metal; Motley Crue, Poison, Cinderella, Faster Pussycat, Slaughter, etc.
oh favorite classic is the golden girls, is that considered classic?.....	My favorite classic is, The Golden Girls.  That is considered classic, correct?
yea they knew with out a doubt that you are a retarded moron with a serious LSD problem...	They were aware that you were unintelligent and had a drug problem.
Everyone gets a chance to ride her!	Everyone gets a chance to ride her.
at 60 its funny, at 80 not so much	It is funny at sixty, but it is not funny at eighty.
He is so easy to hate.	He makes it easy to hate him.
I knew you would ask that!	I knew that you would ask that.
ABBA of course...they ruled those days and even now i dont think so they have lost their popularity	ABBA of course because they were the best in the past. I do not think so, they have lost their popularity.
i need help on this reaserch project	I need help on this research project.
(i know how to read tabs)	I know how to read tablature.
so i am glad i have this to do.	I am pleased that this responsibility has fallen to me.
No, not if she survives, or any of her family.	"The answer is ""no"" with respect to her, if she survives, and all of her family members."
yes rudy ( i think thats her name )  cuz she is good student	I believe her name is Rudy, and she would be acceptable because she is a good student.
YES I LOVE IT BECAUSE I AM DISABLED DUE TO MY CROHN;S DISEASE IT GIVES ME SOMETHING TO DO.	I enjoy it because it provides me with an enjoyable activity and I am disabled due to Chron's disease.
I think she's adorable...in that trashy I'm gonna steal your man because I can...way.	I find her to be adorable in a way because she comes across as a man stealer.
i didn't even know they all existed.	I was not even aware they all existed.
dont know but i want that 2, like off the end of the movie, try searching online	I do not know, but I want that as well, from the end of the movie. Try searching online.
He used to be a hard rocker man!	He used to be a hard rock-and-roller.
shes just famous for her familys money	She's only famous because her family is wealthy.
I like Kirstie Alley... she's good, she's cool and just doesn't give a s*it about all that.	I admire Kirstie Alley. She's cool, she's a good actress, and she doesn't let little things bother her.
(ur name) is REALLY good acting,if she takes this seriously i think she can go far!	She's a great actress. I think she has a lot of potential.
is ther  a goos tool for mixing songs ?	What is a good tool for mixing songs?
It would just be Oh so wrong!	It would be very wrong.
She dies in episode 310 Losing the Light...it's so effin' sad!	"She dies in episode 310, ""Losing the Light""; It is very sad."
that wasn't a nice thing to do.	That was a less than professional way to approach the situation.
dude this riddle is old news.	I have heard this riddle before.
That said, Aerosmith, AC/DC, Van Halen, and Metallica have all done great stuff, too.	That said, Aerosmtih, AC/DC, Van Halen, and Metallica are all quite accomplished as well.
I DON'T CARE ABOUT THE QUESTION, BUT YOU ARE SO M~E~A~N!!!	I do not care about the question, but you are rather rude.
He's just incredible, I mean like took my breath away kind of stuff.	He is simply incredible, I mean to say that he is breath-taking.
He's soo hot i don't know why Hermione won't stay with him!	He is quite attractive, and I do not understand why Hermione will not stay with him.
He just gave his opponent that don't mess with me look and went at it.	He simply gave his opponent an intimidating glance and proceeded.
any movie with Jim Carrey in it!	Any movie with Jim Carrey in it.
guess it's better if you could sing that song infront of her......	It would be more preferable if you could sing the song in front of her.
I throw chili cheese dogs at my grandma all the time	I frequently propel deluxe frankfurters at my grandmother.
i tried to like him, but i just can't.	I attempted to enjoy his company but cannot.
yes i like their songs so much	Yes, I like their songs, a lot.
